"측정일자","도로변구분","측정소명","미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20230408","중앙차로","공항대로","43","0.033","0.021","0.2","0.003"
"20230408","일반도로","영등포로","39","0.028","0.025","0.4","0.003"
"20230408","입체","자연사박물관","42","0.036","0.014","0.3","0.003"
"20230407","전용차로","정릉로","81","0.03","0.029","0.6","0.003"
"20230407","일반도로","화랑로","86","0.029","0.033","0.6","0.003"
"20230407","일반도로","홍릉로","78","0.029","0.028","0.6","0.003"
"20230407","고공","남산","74","0.04","0.016","0.7","0.003"
"20230407","경계","항동","58","0.038","0.012","0.5","0.003"
"20230407","입체","자연사박물관","50","0.036","0.021","0.5","0.003"
"20230407","입체","서울숲","78","0.037","0.022","0.6","0.003"
"20230407","입체","마포아트센터","75","0.039","0.023","0.6","0.003"
"20230407","입체","올림픽공원","82","0.047","0.021","0.8","0.002"
"20230407","일반도로","신촌로","81","0.026","0.027","0.6","0.003"
"20230407","경계","세곡","81","0.028","0.025","0.7","0.003"
"20230407","일반도로","한강대로","90","0.031","0.026","0.6","0.004"
"20230407","일반도로","청계천로","78","0.034","0.024","0.6","0.004"
"20230407","일반도로","종로","75","0.031","0.025","0.6","0.003"
"20230407","일반도로","천호대로","83","0.033","0.026","0.5","0.002"
"20230407","일반도로","도산대로","82","0.035","0.016","0.6","0.003"
"20230407","중앙차로","강남대로","88","0.028","0.03","0.6","0.003"
"20230407","일반도로","시흥대로","72","0.031","0.029","0.5","0.003"
"20230407","중앙차로","동작대로","72","0.036","0.028","0.6","0.003"
"20230407","일반도로","영등포로","71","0.028","0.029","0.6","0.003"
"20230407","중앙차로","공항대로","70","0.032","0.026","0.5","0.003"
"20230407","전용차로","강변북로","82","0.027","0.033","0.6","0.003"
"20230407","고공","관악산","75","0.054","0.01","0.3","0.003"
"20230407","경계","행주","70","0.031","0.023","0.4","0.003"
"20230407","고공","북한산","75","0.044","0.011","0.2","0.003"
"20230406","일반도로","천호대로","45","0.027","0.024","0.7","0.002"
"20230406","일반도로","한강대로","68","0.027","0.028","0.8","0.004"
"20230406","일반도로","시흥대로","60","0.028","0.03","0.7","0.003"
"20230406","중앙차로","동작대로","52","0.032","0.027","0.7","0.002"
"20230406","일반도로","청계천로","55","0.03","0.025","0.7","0.003"
"20230406","일반도로","영등포로","57","0.025","0.028","0.8","0.002"
"20230406","입체","자연사박물관","33","0.035","0.018","0.7","0.003"
"20230406","일반도로","신촌로","59","0.024","0.025","0.7","0.002"
"20230406","입체","마포아트센터","58","0.038","0.021","0.7","0.003"
"20230406","입체","올림픽공원","55","0.046","0.018","0.9","0.002"
"20230406","일반도로","홍릉로","48","0.026","0.026","0.7","0.003"
"20230406","전용차로","정릉로","51","0.021","0.033","0.8","0.003"
"20230406","전용차로","강변북로","57","0.023","0.032","0.9","0.003"
"20230406","일반도로","종로","52","0.013","0.024","0.8","0.003"
"20230406","중앙차로","공항대로","55","0.031","0.025","0.7","0.002"
"20230406","고공","북한산","48","0.039","0.013","0.4","0.002"
"20230406","고공","남산","55","0.039","0.014","0.8","0.003"
"20230406","경계","항동","57","0.04","0.011","0.8","0.002"
"20230406","일반도로","화랑로","44","0.027","0.027","0.6","0.002"
"20230406","중앙차로","강남대로","52","0.029","0.024","0.8","0.002"
"20230406","고공","관악산","39","0.048","0.01","0.5","0.002"
"20230406","일반도로","도산대로","61","0.031","0.016","0.8","0.003"
"20230406","입체","서울숲","56","0.033","0.023","0.8","0.003"
"20230406","경계","행주","64","0.031","0.022","0.6","0.003"
"20230406","경계","세곡","47","0.035","0.018","0.8","0.003"
"20230405","전용차로","강변북로","16","0.03","0.02","0.7","0.003"
"20230405","일반도로","한강대로","22","0.03","0.022","0.6","0.003"
"20230405","일반도로","청계천로","19","0.029","0.023","0.5","0.003"
"20230405","일반도로","신촌로","18","0.027","0.02","0.4","0.002"
"20230405","경계","세곡","12","0.036","0.013","0.5","0.003"
"20230405","일반도로","종로","18","0.02","0.024","0.5","0.003"
"20230405","일반도로","시흥대로","18","0.026","0.027","0.4","0.003"
"20230405","중앙차로","동작대로","18","0.032","0.023","0.5","0.002"
"20230405","일반도로","도산대로","19","0.031","0.012","0.6","0.003"
"20230405","일반도로","화랑로","17","0.025","0.029","0.4","0.002"
"20230405","일반도로","천호대로","17","0.027","0.023","0.4","0.002"
"20230405","고공","북한산","6","0.041","0.009","0.1","0.003"
"20230405","입체","서울숲","17","0.037","0.015","0.5","0.003"
"20230405","고공","관악산","6","0.049","0.007","0.2","0.002"
"20230405","중앙차로","강남대로","14","0.028","0.022","0.6","0.002"
"20230405","경계","행주","17","0.034","0.013","0.3","0.003"
"20230405","입체","올림픽공원","17","0.046","0.014","0.4","0.003"
"20230405","입체","자연사박물관","14","0.039","0.012","0.4","0.003"
"20230405","경계","항동","19","0.041","0.007","0.5","0.002"
"20230405","고공","남산","12","0.04","0.011","0.6","0.003"
"20230405","입체","마포아트센터","15","0.039","0.015","0.5","0.003"
"20230405","중앙차로","공항대로","17","0.031","0.022","0.4","0.003"
"20230405","일반도로","홍릉로","18","0.028","0.019","0.4","0.003"
"20230405","전용차로","정릉로","21","0.023","0.028","0.5","0.003"
"20230405","일반도로","영등포로","19","0.024","0.026","0.5","0.003"
"20230404","고공","관악산","27","0.06","0.009","0.2","0.002"
"20230404","경계","세곡","34","0.048","0.019","0.4","0.003"
"20230404","경계","행주","38","0.041","0.021","0.3","0.003"
"20230404","고공","북한산","37","0.053","0.013","0.2","0.003"
"20230404","고공","남산","28","0.054","0.015","0.4","0.004"
"20230404","경계","항동","35","0.049","0.013","0.3","0.003"
"20230404","일반도로","화랑로","52","0.024","0.045","0.5","0.003"
"20230404","전용차로","강변북로","38","0.033","0.04","0.5","0.003"
"20230404","전용차로","정릉로","41","0.037","0.031","0.5","0.003"
"20230404","일반도로","홍릉로","39","0.041","0.025","0.4","0.003"
"20230404","일반도로","종로","39","0.033","0.031","0.5","0.004"
"20230404","일반도로","청계천로","40","0.04","0.03","0.5","0.004"
"20230404","일반도로","한강대로","44","0.043","0.027","0.5","0.004"
"20230404","중앙차로","공항대로","40","0.044","0.028","0.4","0.003"
"20230404","일반도로","영등포로","39","0.037","0.032","0.4","0.003"
"20230404","중앙차로","동작대로","40","0.042","0.034","0.4","0.003"
"20230404","일반도로","시흥대로","42","0.03","0.045","0.4","0.003"
"20230404","입체","서울숲","38","0.046","0.022","0.3","0.004"
"20230404","입체","자연사박물관","29","0.05","0.015","0.4","0.003"
"20230404","입체","마포아트센터","32","0.054","0.019","0.4","0.003"
"20230404","입체","올림픽공원","34","0.067","0.014","0.4","0.003"
"20230404","중앙차로","강남대로","43","0.037","0.032","0.5","0.003"
"20230404","일반도로","도산대로","37","0.047","0.017","0.5","0.003"
"20230404","일반도로","천호대로","35","0.044","0.024","0.4","0.003"
"20230404","일반도로","신촌로","39","0.042","0.023","0.4","0.003"
"20230403","일반도로","종로","46","0.036","0.032","0.6","0.004"
"20230403","일반도로","영등포로","53","0.036","0.042","0.5","0.003"
"20230403","입체","자연사박물관","44","0.06","0.015","0.4","0.003"
"20230403","중앙차로","공항대로","64","0.041","0.045","0.5","0.003"
"20230403","경계","항동","46","0.046","0.02","0.4","0.003"
"20230403","입체","서울숲","60","0.049","0.028","0.4","0.003"
"20230403","입체","올림픽공원","48","0.064","0.019","0.4","0.003"
"20230403","일반도로","홍릉로","48","0.039","0.033","0.5","0.003"
"20230403","전용차로","정릉로","48","0.035","0.04","0.5","0.003"
"20230403","전용차로","강변북로","46","0.035","0.043","0.5","0.003"
"20230403","일반도로","화랑로","55","0.03","0.049","0.5","0.003"
"20230403","일반도로","천호대로","47","0.04","0.034","0.5","0.003"
"20230403","경계","세곡","56","0.037","0.033","0.5","0.004"
"20230403","일반도로","도산대로","47","0.05","0.02","0.6","0.003"
"20230403","일반도로","한강대로","57","0.049","0.029","0.5","0.004"
"20230403","일반도로","청계천로","59","0.04","0.039","0.6","0.004"
"20230403","고공","남산","41","0.06","0.016","0.4","0.004"
"20230403","중앙차로","강남대로","59","0.03","0.046","0.6","0.003"
"20230403","중앙차로","동작대로","51","0.039","0.043","0.5","0.003"
"20230403","경계","행주","51","0.037","0.029","0.4","0.003"
"20230403","고공","관악산","41","0.072","0.007","0.2","0.003"
"20230403","일반도로","신촌로","53","0.042","0.03","0.5","0.003"
"20230403","일반도로","시흥대로","58","0.031","0.055","0.5","0.003"
"20230403","입체","마포아트센터","45","0.059","0.022","0.4","0.003"
"20230403","고공","북한산","38","0.061","0.009","0.1","0.003"
"20230402","입체","올림픽공원","48","0.058","0.017","0.4","0.003"
"20230402","일반도로","시흥대로","57","0.029","0.049","0.5","0.003"
"20230402","중앙차로","동작대로","50","0.04","0.037","0.6","0.003"
"20230402","입체","서울숲","59","0.047","0.025","0.5","0.003"
"20230402","일반도로","천호대로","44","0.042","0.026","0.5","0.003"
"20230402","일반도로","영등포로","55","0.037","0.035","0.6","0.003"
"20230402","일반도로","홍릉로","46","0.041","0.025","0.4","0.004"
"20230402","전용차로","정릉로","47","0.039","0.031","0.5","0.003"
"20230402","전용차로","강변북로","47","0.039","0.032","0.6","0.003"
"20230402","일반도로","신촌로","52","0.041","0.025","0.5","0.003"
"20230402","일반도로","화랑로","51","0.035","0.035","0.5","0.003"
"20230402","중앙차로","공항대로","58","0.041","0.036","0.6","0.003"
"20230402","경계","항동","45","0.045","0.016","0.4","0.003"
"20230402","고공","남산","40","0.058","0.013","0.4","0.004"
"20230402","고공","북한산","32","0.057","0.008","0.1","0.003"
"20230402","고공","관악산","39","0.068","0.007","0.2","0.002"
"20230402","입체","자연사박물관","42","0.054","0.014","0.5","0.003"
"20230402","경계","행주","61","0.039","0.02","0.4","0.003"
"20230402","경계","세곡","51","0.038","0.025","0.5","0.004"
"20230402","일반도로","한강대로","55","0.048","0.023","0.5","0.004"
"20230402","일반도로","청계천로","51","0.041","0.027","0.5","0.004"
"20230402","일반도로","종로","45","0.035","0.026","0.6","0.003"
"20230402","입체","마포아트센터","45","0.053","0.021","0.5","0.003"
"20230402","일반도로","도산대로","43","0.052","0.014","0.6","0.003"
"20230402","중앙차로","강남대로","49","0.037","0.033","0.6","0.002"
"20230401","경계","항동","94","0.046","0.023","0.6","0.004"
"20230401","일반도로","시흥대로","103","0.033","0.062","0.7","0.005"
"20230401","중앙차로","동작대로","88","0.042","0.054","0.7","0.004"
"20230401","일반도로","영등포로","100","0.038","0.047","0.7","0.004"
"20230401","중앙차로","공항대로","102","0.044","0.054","0.7","0.004"
"20230401","일반도로","청계천로","87","0.046","0.039","0.6","0.004"
"20230401","일반도로","한강대로","100","0.045","0.045","0.7","0.004"
"20230401","입체","마포아트센터","96","0.049","0.042","0.6","0.004"
"20230401","입체","자연사박물관","91","0.048","0.036","0.6","0.004"
"20230401","입체","서울숲","118","0.044","0.045","0.8","0.004"
"20230401","고공","남산","90","0.059","0.029","0.6","0.005"
"20230401","고공","북한산","72","0.068","0.012","0.2","0.003"
"20230401","고공","관악산","90","0.086","0.015","0.3","0.003"
"20230401","경계","행주","94","0.042","0.035","0.5","0.004"
"20230401","경계","세곡","88","0.042","0.038","0.6","0.004"
"20230401","입체","올림픽공원","93","0.056","0.037","0.6","0.003"
"20230401","일반도로","천호대로","85","0.032","0.055","0.7","0.004"
"20230401","일반도로","홍릉로","82","0.035","0.049","0.7","0.006"
"20230401","전용차로","정릉로","81","0.043","0.043","0.6","0.004"
"20230401","전용차로","강변북로","94","0.028","0.062","0.8","0.004"
"20230401","일반도로","화랑로","80","0.04","0.047","0.6","0.004"
"20230401","중앙차로","강남대로","98","0.033","0.054","0.8","0.003"
"20230401","일반도로","도산대로","102","0.041","0.035","0.8","0.004"
"20230401","일반도로","신촌로","101","0.034","0.047","0.7","0.004"
"20230401","일반도로","종로","75","0.038","0.038","0.7","0.004"
"20230331","중앙차로","강남대로","107","0.029","0.058","0.9","0.003"
"20230331","일반도로","화랑로","93","0.035","0.053","0.6","0.004"
"20230331","전용차로","강변북로","104","0.029","0.063","0.8","0.004"
"20230331","전용차로","정릉로","94","0.04","0.048","0.7","0.004"
"20230331","일반도로","홍릉로","94","0.036","0.048","0.6","0.004"
"20230331","고공","북한산","76","0.073","0.011","0.2","0.003"
"20230331","입체","서울숲","114","0.047","0.043","0.8","0.004"
"20230331","입체","자연사박물관","102","0.051","0.034","0.6","0.004"
"20230331","일반도로","종로","91","0.04","0.039","0.7","0.004"
"20230331","일반도로","천호대로","92","0.039","0.049","0.6","0.004"
"20230331","경계","항동","99","0.042","0.029","0.6","0.005"
"20230331","입체","마포아트센터","105","0.055","0.038","0.6","0.004"
"20230331","입체","올림픽공원","99","0.06","0.034","0.5","0.003"
"20230331","중앙차로","공항대로","113","0.042","0.057","0.6","0.004"
"20230331","일반도로","도산대로","107","0.047","0.032","0.8","0.004"
"20230331","일반도로","청계천로","104","0.045","0.045","0.7","0.004"
"20230331","일반도로","영등포로","106","0.036","0.057","0.7","0.004"
"20230331","중앙차로","동작대로","99","0.039","0.06","0.7","0.004"
"20230331","일반도로","시흥대로","116","0.033","0.065","0.7","0.005"
"20230331","경계","세곡","102","0.035","0.047","0.7","0.004"
"20230331","경계","행주","97","0.045","0.032","0.5","0.004"
"20230331","고공","관악산","80","0.083","0.013","0.2","0.003"
"20230331","고공","남산","101","0.067","0.023","0.5","0.005"
"20230331","일반도로","신촌로","112","0.034","0.048","0.8","0.004"
"20230331","일반도로","한강대로","113","0.046","0.046","0.7","0.005"
"20230330","경계","항동","86","0.039","0.027","0.7","0.004"
"20230330","일반도로","화랑로","70","0.032","0.046","0.6","0.003"
