"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"202307080700","송파구","0.0209","0.0276","0.35","0.0024","12","5"
"202307080700","서초구","0.014","0.033","0.3","0.0028","10","1"
"202307080700","동대문구","0.0116","0.0279","0.36","0.0031","15","5"
"202307080700","은평구","0.006","0.037","0.48","0.0027","","8"
"202307080700","관악구","0.0122","0.0332","0.34","0.0027","12","5"
"202307080700","용산구","0.0121","0.0383","0.34","0.0028","13","10"
"202307080700","광진구","0.0146","0.027","0.25","0.0026","17","8"
"202307080700","성동구","0.0084","0.0378","0.28","0.0017","11","3"
"202307080700","도봉구","0.009","0.0346","0.3","0.0025","13","6"
"202307080700","영등포구","0.018","0.0301","0.36","0.0027","10","1"
"202307080700","구로구","0.0071","0.0329","0.25","0.002","3","1"
"202307080700","양천구","0.0144","0.0298","0.37","0.0026","13","5"
"202307080700","금천구","0.0079","0.0262","0.33","0.0029","15","4"
"202307080700","성북구","0.0131","0.0289","0.31","0.0025","15","7"
"202307080700","노원구","0.0091","0.0374","0.33","0.0018","14","9"
"202307080700","마포구","0.0101","0.0396","0.32","0.0024","9","4"
"202307080600","강서구","0.0111","0.0388","0.42","0.0028","4","1"
"202307080600","서초구","0.0099","0.0362","0.28","0.0029","7","1"
"202307080600","동대문구","0.0088","0.0363","0.36","0.0028","11","4"
"202307080600","은평구","0.0058","0.0374","0.48","0.0027","6","6"
"202307080600","마포구","0.0097","0.0399","0.31","0.003","8","4"
"202307080600","강남구","0.0114","0.0329","0.29","0.0028","9","5"
"202307080600","중랑구","0.009","0.0348","0.29","0.0022","12","6"
"202307080600","도봉구","0.0065","0.0408","0.29","0.0025","11","9"
"202307080600","강동구","0.0094","0.0302","0.3","0.0023","8","3"
"202307080600","성북구","0.011","0.031","0.31","0.0026","10","8"
"202307080600","용산구","0.0123","0.0368","0.35","0.0029","10","6"
"202307080600","관악구","0.0101","0.0358","0.33","0.0028","13","2"
"202307080600","성동구","0.0088","0.0373","0.28","0.0023","9","4"
"202307080600","서대문구","0.0076","0.0411","0.27","0.0023","10","5"
"202307080600","동작구","0.0082","0.0367","0.27","0.0022","8","4"
"202307080600","송파구","0.0096","0.0387","0.33","0.0023","9","3"
"202307080600","영등포구","0.0125","0.0351","0.33","0.0029","9","2"
"202307080600","중구","0.0129","0.0327","0.33","0.0023","6","3"
"202307080600","강북구","0.0064","0.0389","0.34","0.0016","14","4"
"202307080600","종로구","0.0089","0.0368","0.35","0.0027","9","5"
"202307080600","금천구","0.0061","0.0246","0.34","0.0029","8","3"
"202307080600","광진구","0.0118","0.0306","0.24","0.0026","12","4"
"202307080600","노원구","0.0077","0.0399","0.32","0.0019","13","6"
"202307080600","구로구","0.0068","0.0341","0.25","0.002","3","1"
"202307080600","양천구","0.0083","0.0395","0.34","0.0025","8","3"
"202307080500","중구","0.0108","0.0379","0.33","0.0028","3","5"
"202307080500","서초구","0.009","0.0369","0.28","0.003","6","1"
"202307080500","관악구","0.0096","0.0388","0.34","0.0027","10","2"
"202307080500","강북구","0.0058","0.033","0.33","0.0023","14","6"
"202307080500","동대문구","0.0071","0.0399","0.33","0.0029","10","7"
"202307080500","강서구","0.0102","0.041","0.35","0.0033","4","3"
"202307080500","송파구","0.0091","0.0386","0.33","0.003","10","7"
"202307080500","은평구","0.0048","0.0393","0.46","0.0028","6","7"
"202307080500","양천구","0.0075","0.0418","0.34","0.0028","5","1"
"202307080500","마포구","0.0095","0.0429","0.33","0.0027","5","1"
"202307080500","강남구","0.0117","0.0333","0.31","0.0032","11","5"
"202307080500","종로구","0.0076","0.0407","0.34","0.0024","9","3"
"202307080500","구로구","0.0068","0.0344","0.25","0.0023","3","1"
"202307080500","광진구","0.0093","0.034","0.23","0.0025","11","4"
"202307080500","용산구","0.0119","0.0379","0.37","0.0035","10","9"
"202307080500","중랑구","0.0078","0.0374","0.28","0.002","12","7"
"202307080500","영등포구","0.0096","0.0401","0.32","0.0031","8","1"
"202307080500","도봉구","0.0064","0.0426","0.28","0.0025","13","11"
"202307080500","성동구","0.0075","0.0405","0.28","0.0025","8","3"
"202307080500","강동구","0.0068","0.0348","0.26","0.0026","9","2"
"202307080500","노원구","0.0079","0.0389","0.32","0.0019","15","6"
"202307080500","동작구","0.0075","0.0404","0.26","0.0025","5","5"
"202307080500","성북구","0.0102","0.0343","0.3","0.0025","13","9"
"202307080500","서대문구","0.0073","0.0442","0.26","0.0024","8","1"
"202307080500","금천구","0.0052","0.0381","0.3","0.0028","5","4"
"202307080400","금천구","0.0053","0.0403","0.3","0.003","6","4"
"202307080400","광진구","0.0084","0.0367","0.22","0.0025","10","3"
"202307080400","용산구","0.0125","0.0415","0.36","0.0034","7","5"
"202307080400","도봉구","0.0053","0.0475","0.27","0.0025","6","4"
"202307080400","관악구","0.0095","0.0414","0.34","0.0029","7","2"
"202307080400","영등포구","0.0098","0.0427","0.32","0.0027","6","1"
"202307080400","구로구","0.0053","0.0385","0.24","0.0025","3","1"
"202307080400","은평구","0.005","0.0402","0.45","0.0027","7","8"
"202307080400","동대문구","0.0059","0.0444","0.33","0.0027","8","3"
"202307080400","서초구","0.0078","0.0401","0.28","0.0032","7","1"
"202307080400","강서구","0.0094","0.0441","0.34","0.0037","3","1"
"202307080400","양천구","0.0081","0.0445","0.35","0.0028","6","1"
"202307080400","종로구","0.0084","0.0452","0.32","0.0025","4","2"
"202307080400","강북구","0.0054","0.0352","0.3","0.0021","10","3"
"202307080400","중구","0.0126","0.038","0.33","0.0027","3","1"
"202307080400","동작구","0.0075","0.0429","0.26","0.0028","8","2"
"202307080400","성북구","0.0097","0.0379","0.29","0.0026","7","6"
"202307080400","송파구","0.0121","0.0369","0.35","0.0029","9","3"
"202307080400","서대문구","0.0071","0.0474","0.25","0.0024","7","1"
"202307080400","강동구","0.0056","0.0382","0.26","0.0022","7","2"
"202307080400","중랑구","0.0073","0.0393","0.28","0.0017","10","5"
"202307080400","강남구","0.0125","0.0342","0.32","0.0034","7","4"
"202307080400","마포구","0.0083","0.0475","0.31","0.0029","6","2"
"202307080400","노원구","0.0081","0.0376","0.32","0.0018","10","4"
"202307080400","성동구","0.0068","0.0441","0.26","0.0022","6","3"
"202307080300","성북구","0.0075","0.0446","0.28","0.0026","3","2"
"202307080300","강서구","0.0086","0.0491","0.33","0.0028","3","1"
"202307080300","동작구","0.0075","0.0462","0.26","0.0026","4","2"
"202307080300","영등포구","0.0087","0.0476","0.32","0.0026","5","1"
"202307080300","관악구","0.0084","0.0448","0.32","0.0029","10","1"
"202307080300","서대문구","0.0071","0.0476","0.25","0.0024","3","1"
"202307080300","광진구","0.0092","0.0405","0.22","0.0024","7","2"
"202307080300","양천구","0.0074","0.0474","0.33","0.0027","7","1"
"202307080300","마포구","0.0073","0.0521","0.31","0.0024","4","1"
"202307080300","강남구","0.0111","0.0403","0.3","0.0029","7","4"
"202307080300","동대문구","0.006","0.0483","0.32","0.0026","10","4"
"202307080300","금천구","0.0044","0.0395","0.3","0.0028","6","3"
"202307080300","구로구","0.0047","0.041","0.24","0.0023","3","1"
"202307080300","송파구","0.0111","0.0436","0.34","0.0025","6","1"
"202307080300","종로구","0.0084","0.0478","0.33","0.0026","3","1"
"202307080300","용산구","0.0105","0.0498","0.34","0.0028","5","3"
"202307080300","성동구","0.0097","0.0436","0.32","0.0025","5","1"
"202307080300","중랑구","0.0072","0.041","0.26","0.0022","9","4"
"202307080300","노원구","0.009","0.0388","0.31","0.0017","8","5"
"202307080300","강북구","0.0051","0.0371","0.3","0.002","15","3"
"202307080300","은평구","0.0055","0.0408","0.46","0.0027","5","3"
"202307080300","강동구","0.0046","0.0428","0.25","0.0023","4","2"
"202307080300","도봉구","0.0054","0.0488","0.26","0.0025","6","4"
"202307080300","서초구","0.0067","0.0452","0.26","0.003","6","1"
"202307080300","중구","0.0113","0.0411","0.32","0.0025","4","3"
"202307080200","송파구","0.0095","0.0474","0.32","0.0024","6","2"
"202307080200","서대문구","0.0065","0.0493","0.24","0.0024","3","1"
"202307080200","구로구","0.0043","0.0431","0.23","0.0021","3","1"
"202307080200","동작구","0.0075","0.0487","0.25","0.0025","5","1"
"202307080200","동대문구","0.0076","0.0483","0.31","0.0027","8","2"
"202307080200","강서구","0.0091","0.0496","0.33","0.0027","3","1"
"202307080200","강북구","0.006","0.0393","0.31","0.0022","14","5"
"202307080200","관악구","0.0082","0.0476","0.31","0.0028","8","2"
"202307080200","종로구","0.0092","0.0478","0.32","0.0029","4","1"
"202307080200","중구","0.0102","0.0444","0.33","0.0025","3","1"
"202307080200","성동구","0.0061","0.0507","0.27","0.0025","4","2"
"202307080200","광진구","0.0092","0.0433","0.22","0.0026","6","2"
"202307080200","도봉구","0.006","0.0496","0.26","0.0024","4","5"
"202307080200","성북구","0.0073","0.0458","0.28","0.0027","3","4"
"202307080200","서초구","0.0057","0.0486","0.26","0.0028","3","1"
"202307080200","용산구","0.0103","0.052","0.33","0.0027","5","3"
"202307080200","양천구","0.0071","0.0496","0.33","0.0025","9","1"
"202307080200","은평구","0.0056","0.0415","0.46","0.0027","3","4"
"202307080200","중랑구","0.0078","0.0444","0.25","0.0023","7","3"
"202307080200","마포구","0.0075","0.053","0.3","0.0021","4","1"
"202307080200","강남구","0.01","0.0448","0.28","0.0024","6","3"
"202307080200","강동구","0.0039","0.046","0.25","0.0022","5","2"
"202307080200","영등포구","0.0092","0.0479","0.33","0.0027","5","1"
"202307080200","금천구","0.004","0.0414","0.27","0.0027","5","2"
"202307080200","노원구","0.0066","0.0489","0.3","0.0019","7","2"
"202307080100","성북구","0.0081","0.0461","0.28","0.0027","5","4"
"202307080100","강서구","0.0096","0.052","0.31","0.0029","3","3"
"202307080100","종로구","0.0101","0.0482","0.32","0.0031","7","1"
"202307080100","관악구","0.0097","0.0474","0.33","0.0029","26","3"
"202307080100","송파구","0.0089","0.0524","0.31","0.0025","6","2"
"202307080100","광진구","0.0092","0.0451","0.22","0.0026","7","2"
"202307080100","양천구","0.0069","0.052","0.32","0.0025","7","1"
"202307080100","금천구","0.0053","0.0421","0.32","0.0028","30","4"
"202307080100","구로구","0.0045","0.0439","0.23","0.0021","3","1"
"202307080100","강북구","0.0074","0.0449","0.32","0.0022","7","4"
"202307080100","중구","0.0117","0.0447","0.33","0.0024","3","4"
"202307080100","영등포구","0.0095","0.049","0.32","0.0027","7","2"
"202307080100","동작구","0.0072","0.0505","0.24","0.0023","8","5"
"202307080100","노원구","0.0069","0.0502","0.29","0.0018","9","4"
"202307080100","도봉구","0.0059","0.0523","0.26","0.0024","","8"
"202307080100","서대문구","0.0079","0.0495","0.24","0.0024","3","2"
"202307080100","강동구","0.0051","0.0449","0.25","0.0024","5","2"
"202307080100","중랑구","0.0078","0.0458","0.26","0.0022","9","5"
"202307080100","용산구","0.0076","0.0566","0.31","0.0026","3","1"
"202307080100","강남구","0.0102","0.0458","0.28","0.0028","5","4"
"202307080100","마포구","0.0077","0.055","0.3","0.0021","5","3"
"202307080100","성동구","0.007","0.0514","0.27","0.0022","6","5"
"202307080100","동대문구","0.0097","0.0473","0.32","0.0026","9","1"
"202307080100","은평구","0.0072","0.0402","0.47","0.0027","","7"
"202307080100","서초구","0.0071","0.0485","0.26","0.0028","3","1"
"202307080000","영등포구","0.0123","0.0463","0.34","0.0024","13","6"
"202307080000","중구","0.0134","0.044","0.34","0.0025","6","4"
"202307080000","서초구","0.0068","0.0501","0.25","0.0028","5","1"
"202307080000","강동구","0.0061","0.0455","0.25","0.0025","6","2"
"202307080000","중랑구","0.009","0.0465","0.27","0.0024","10","4"
"202307080000","은평구","0.0078","0.0418","0.46","0.0028","5","6"
"202307080000","강북구","0.0082","0.0525","0.32","0.0022","13","6"
"202307080000","구로구","0.0058","0.0432","0.23","0.0022","3","1"
"202307080000","성동구","0.0062","0.0541","0.25","0.0027","8","3"
"202307080000","금천구","0.006","0.0408","0.34","0.0028","21","3"
"202307080000","강남구","0.0126","0.0451","0.28","0.0031","4","2"
"202307080000","마포구","0.0101","0.0518","0.31","0.0031","9","4"
"202307080000","광진구","0.0091","0.0477","0.2","0.0026","6","1"
"202307080000","양천구","0.0088","0.0501","0.33","0.0024","11","6"
"202307080000","관악구","0.0113","0.0471","0.35","0.0029","18","5"
"202307080000","용산구","0.0106","0.0545","0.33","0.0031","7","5"
"202307080000","종로구","0.0097","0.0507","0.31","0.0027","15","2"
"202307080000","동대문구","0.0093","0.0495","0.31","0.003","9","2"
"202307080000","노원구","0.0069","0.0514","0.31","0.002","11","4"
"202307080000","도봉구","0.0076","0.0492","0.27","0.0024","6","7"
"202307080000","송파구","0.0084","0.0551","0.31","0.0024","5","1"
"202307080000","성북구","0.0093","0.0464","0.28","0.0027","8","5"
"202307080000","동작구","0.0084","0.0497","0.26","0.0024","9","4"
"202307080000","강서구","0.0107","0.0502","0.32","0.0027","9","2"
"202307080000","서대문구","0.0089","0.0512","0.24","0.003","4","2"
"202307072300","서초구","0.0101","0.0475","0.26","0.0029","8","3"
"202307072300","종로구","0.0106","0.0489","0.33","0.0028","14","1"
"202307072300","성동구","0.0109","0.0484","0.3","0.0026","9","7"
"202307072300","중구","0.0166","0.0401","0.37","0.0027","10","7"
"202307072300","강북구","0.0083","0.0529","0.32","0.002","15","5"
"202307072300","양천구","0.0107","0.0481","0.36","0.0025","14","5"
"202307072300","강서구","0.0117","0.0493","0.35","0.0028","11","5"
"202307072300","강동구","0.0059","0.0472","0.25","0.0021","11","5"
"202307072300","중랑구","0.0119","0.0447","0.28","0.0025","13","6"
"202307072300","관악구","0.0112","0.0476","0.36","0.0022","15","8"
"202307072300","서대문구","0.0106","0.0483","0.26","0.0031","7","4"
"202307072300","용산구","0.0104","0.0548","0.34","0.0029","9","6"
"202307072300","동작구","0.0093","0.0504","0.26","0.0024","9","5"
"202307072300","영등포구","0.0141","0.0447","0.38","0.0026","24","14"
"202307072300","노원구","0.0082","0.0503","0.32","0.0021","17","7"
"202307072300","구로구","0.0062","0.043","0.24","0.002","3","1"
"202307072300","송파구","0.011","0.0527","0.31","0.0022","10","5"
"202307072300","은평구","0.0086","0.041","0.46","0.0028","9","7"
"202307072300","성북구","0.0113","0.0446","0.3","0.0028","11","4"
"202307072300","동대문구","0.0081","0.0507","0.31","0.0029","13","3"
"202307072300","금천구","0.0054","0.0494","0.3","0.0028","8","5"
"202307072300","광진구","0.01","0.0477","0.21","0.0027","10","4"
"202307072300","도봉구","0.0095","0.0474","0.27","0.0026","6","7"
"202307072300","강남구","0.0123","0.0462","0.28","0.0027","8","5"
"202307072300","마포구","0.0107","0.0516","0.33","0.0034","12","8"
"202307072200","도봉구","0.0067","0.0536","0.27","0.0025","7","6"
"202307072200","마포구","0.009","0.0548","0.32","0.0024","9","3"
"202307072200","서대문구","0.0105","0.0509","0.24","0.0032","7","6"
"202307072200","동작구","0.008","0.0518","0.25","0.0023","9","4"
"202307072200","서초구","0.0101","0.0473","0.26","0.0028","12","4"
"202307072200","동대문구","0.01","0.0499","0.33","0.0032","10","4"
"202307072200","성동구","0.0114","0.0488","0.31","0.0024","9","3"
"202307072200","성북구","0.0102","0.0478","0.3","0.0027","10","6"
"202307072200","노원구","0.0083","0.0523","0.32","0.0017","13","5"
"202307072200","송파구","0.0113","0.0517","0.32","0.0026","10","3"
"202307072200","금천구","0.0083","0.0468","0.32","0.0027","17","4"
"202307072200","양천구","0.0091","0.051","0.33","0.0026","13","3"
"202307072200","구로구","0.0059","0.044","0.24","0.002","3","1"
"202307072200","영등포구","0.0123","0.0461","0.37","0.0023","19","13"
"202307072200","광진구","0.0106","0.0477","0.21","0.0026","10","3"
"202307072200","용산구","0.0114","0.0553","0.35","0.0031","10","6"
"202307072200","관악구","0.0104","0.0496","0.37","0.0025","16","7"
"202307072200","은평구","0.0111","0.04","0.47","0.0028","8","6"
"202307072200","강서구","0.012","0.0493","0.36","0.0029","10","6"
"202307072200","종로구","0.0124","0.0485","0.35","0.0027","9","3"
"202307072200","강북구","0.0091","0.0554","0.35","0.0022","13","4"
