"msrdt_de","msrrgn_cd","msrrgn_nm","msradm","msrste_nm","pm10","o3","no2","co","so2"
"20201217","103","서남권","111232","영등포로","28","0.008","0.044","0.7","0.004"
"20201216","108","입체","111143","서울숲","27","0.023","0.016","0.3","0.004"
"20201216","103","서남권","111545","시흥대로","25","0.016","0.025","0.5","0.004"
"20201216","100","도심권","111124","청계천로","21","0.018","0.021","0.5","0.004"
"20201216","102","동북권","111276","강변북로","23","0.018","0.02","0.7","0.004"
"20201216","103","서남권","111213","공항대로","26","0.018","0.023","0.4","0.003"
"20201216","101","서북권","111202","신촌로","25","0.014","0.034","0.6","0.004"
"20201216","102","동북권","111162","정릉로","23","0.014","0.028","0.4","0.003"
"20201216","999","기타","555553","북한산","15","0.026","0.007","0.3","0.002"
"20201216","104","동남권","111278","강남대로","24","0.014","0.026","0.8","0.005"
"20201216","103","서남권","111242","동작대로","24","0.013","0.028","0.4","0.003"
"20201216","999","기타","555554","관악산","19","0.027","0.01","0.3","0.003"
"20201216","100","도심권","111122","한강대로","23","0.019","0.022","0.5","0.003"
"20201216","999","기타","555552","남산","18","0.021","0.016","0.7","0.003"
"20201216","100","도심권","111155","종로","22","0.021","0.016","0.4","0.003"
"20201216","102","동북권","111277","화랑로","27","0.011","0.027","0.5","0.003"
"20201216","108","입체","111200","마포아트센터","20","0.022","0.018","0.4","0.005"
"20201216","999","기타","555555","행주","19","0.032","0.008","0.8","0.003"
"20201216","104","동남권","111156","천호대로","27","0.016","0.028","0.5","0.004"
"20201216","108","입체","111192","자연사박물관","19","0.024","0.015","0.4","0.005"
"20201216","102","동북권","111154","홍릉로","21","0.015","0.025","0.5","0.005"
"20201216","104","동남권","111263","도산대로","26","0.016","0.021","0.7","0.005"
"20201216","108","입체","111272","올림픽공원","17","0.022","0.016","0.5","0.004"
"20201216","999","기타","555556","세곡","24","0.02","0.022","0.3","0.005"
"20201216","999","기타","555550","궁동","21","0.017","0.018","0.4","0.003"
"20201216","103","서남권","111232","영등포로","22","0.016","0.029","0.5","0.004"
"20201215","103","서남권","111242","동작대로","23","0.014","0.025","0.4","0.003"
"20201215","104","동남권","111156","천호대로","23","0.017","0.027","0.5","0.004"
"20201215","108","입체","111143","서울숲","20","0.024","0.014","0.7","0.003"
"20201215","108","입체","111192","자연사박물관","17","0.024","0.014","0.7","0.005"
"20201215","108","입체","111272","올림픽공원","13","0.024","0.013","0.5","0.004"
"20201215","999","기타","555553","북한산","10","0.028","0.006","0.3","0.002"
"20201215","104","동남권","111263","도산대로","23","0.016","0.02","0.6","0.005"
"20201215","999","기타","555555","행주","16","0.031","0.008","0.7","0.003"
"20201215","102","동북권","111154","홍릉로","16","0.017","0.022","0.5","0.004"
"20201215","999","기타","555550","궁동","18","0.021","0.012","0.3","0.003"
"20201215","103","서남권","111213","공항대로","23","0.019","0.02","0.4","0.003"
"20201215","104","동남권","111278","강남대로","22","0.017","0.023","0.7","0.005"
"20201215","999","기타","555554","관악산","15","0.03","0.008","0.2","0.002"
"20201215","100","도심권","111124","청계천로","17","0.02","0.018","0.5","0.004"
"20201215","103","서남권","111545","시흥대로","21","0.018","0.024","0.4","0.003"
"20201215","102","동북권","111162","정릉로","19","0.015","0.026","0.4","0.003"
"20201215","103","서남권","111232","영등포로","20","0.017","0.026","0.4","0.004"
"20201215","102","동북권","111277","화랑로","21","0.014","0.022","0.4","0.003"
"20201215","999","기타","555556","세곡","19","0.021","0.02","0.3","0.005"
"20201215","999","기타","555552","남산","15","0.025","0.011","0.6","0.003"
"20201215","101","서북권","111202","신촌로","22","0.015","0.029","0.5","0.004"
"20201215","108","입체","111200","마포아트센터","18","0.024","0.015","0.6","0.005"
"20201215","100","도심권","111155","종로","18","0.023","0.012","0.3","0.003"
"20201215","100","도심권","111122","한강대로","22","0.02","0.021","0.5","0.003"
"20201215","102","동북권","111276","강변북로","19","0.02","0.018","0.7","0.004"
"20201214","108","입체","111143","서울숲","24","0.024","0.013","0.8","0.002"
"20201214","103","서남권","111545","시흥대로","26","0.02","0.019","0.4","0.003"
"20201214","102","동북권","111276","강변북로","22","0.02","0.016","0.6","0.003"
"20201214","102","동북권","111162","정릉로","23","0.017","0.021","0.4","0.002"
"20201214","104","동남권","111156","천호대로","27","0.017","0.025","0.5","0.003"
"20201214","999","기타","555556","세곡","24","0.022","0.017","0.3","0.004"
"20201214","999","기타","555555","행주","19","0.032","0.006","0.7","0.002"
"20201214","103","서남권","111232","영등포로","24","0.018","0.025","0.4","0.003"
"20201214","104","동남권","111263","도산대로","27","0.016","0.017","0.5","0.004"
"20201214","102","동북권","111277","화랑로","25","0.014","0.02","0.4","0.003"
"20201214","999","기타","555553","북한산","15","0.026","0.007","0.3","0.002"
"20201214","102","동북권","111154","홍릉로","20","0.016","0.021","0.4","0.004"
"20201214","999","기타","555552","남산","16","0.025","0.01","0.5","0.003"
"20201214","101","서북권","111202","신촌로","27","0.016","0.027","0.5","0.003"
"20201214","108","입체","111272","올림픽공원","15","0.024","0.012","0.4","0.003"
"20201214","108","입체","111192","자연사박물관","19","0.025","0.011","0.9","0.004"
"20201214","108","입체","111200","마포아트센터","21","0.024","0.013","0.7","0.004"
"20201214","100","도심권","111155","종로","23","0.023","0.011","0.3","0.002"
"20201214","999","기타","555550","궁동","22","0.02","0.011","0.3","0.002"
"20201214","103","서남권","111242","동작대로","27","0.015","0.025","0.4","0.003"
"20201214","100","도심권","111122","한강대로","24","0.021","0.016","0.4","0.003"
"20201214","999","기타","555554","관악산","21","0.029","0.005","0.2","0.003"
"20201214","104","동남권","111278","강남대로","29","0.017","0.02","0.7","0.004"
"20201214","103","서남권","111213","공항대로","27","0.02","0.016","0.3","0.003"
"20201214","100","도심권","111124","청계천로","22","0.02","0.015","0.4","0.003"
"20201213","104","동남권","111156","천호대로","45","0.013","0.034","0.6","0.003"
"20201213","100","도심권","111122","한강대로","38","0.018","0.026","0.6","0.003"
"20201213","103","서남권","111545","시흥대로","39","0.015","0.038","0.6","0.004"
"20201213","103","서남권","111242","동작대로","36","0.012","0.037","0.5","0.003"
"20201213","104","동남권","111278","강남대로","39","0.013","0.028","0.8","0.005"
"20201213","103","서남권","111213","공항대로","34","0.015","0.031","0.6","0.003"
"20201213","108","입체","111272","올림픽공원","34","0.019","0.024","0.6","0.003"
"20201213","104","동남권","111263","도산대로","40","0.012","0.029","0.9","0.004"
"20201213","102","동북권","111154","홍릉로","33","0.013","0.033","0.6","0.003"
"20201213","102","동북권","111162","정릉로","39","0.013","0.036","0.5","0.003"
"20201213","100","도심권","111155","종로","40","0.017","0.026","0.5","0.002"
"20201213","999","기타","555552","남산","30","0.022","0.022","0.6","0.003"
"20201213","108","입체","111192","자연사박물관","35","0.023","0.021","1","0.004"
"20201213","999","기타","555555","행주","33","0.023","0.021","1","0.002"
"20201213","108","입체","111143","서울숲","39","0.019","0.026","1","0.003"
"20201213","999","기타","555556","세곡","38","0.016","0.027","0.5","0.006"
"20201213","102","동북권","111277","화랑로","39","0.01","0.031","0.6","0.003"
"20201213","102","동북권","111276","강변북로","37","0.016","0.026","0.6","0.003"
"20201213","103","서남권","111232","영등포로","36","0.013","0.041","0.6","0.003"
"20201213","108","입체","111200","마포아트센터","34","0.021","0.027","0.8","0.004"
"20201213","999","기타","555550","궁동","35","0.017","0.023","0.5","0.003"
"20201213","100","도심권","111124","청계천로","39","0.017","0.029","0.6","0.004"
"20201213","101","서북권","111202","신촌로","37","0.016","0.032","0.5","0.003"
"20201213","999","기타","555554","관악산","36","0.039","0.01","0.3","0.003"
"20201213","999","기타","555553","북한산","27","0.026","0.013","0.5","0.002"
"20201212","999","기타","555553","북한산","44","0.028","0.011","0.5","0.002"
"20201212","102","동북권","111154","홍릉로","50","0.015","0.037","0.7","0.005"
"20201212","102","동북권","111277","화랑로","65","0.01","0.04","0.7","0.004"
"20201212","100","도심권","111122","한강대로","58","0.018","0.028","0.6","0.004"
"20201212","999","기타","555550","궁동","53","0.018","0.026","0.6","0.003"
"20201212","999","기타","555554","관악산","49","0.035","0.016","0.4","0.004"
"20201212","101","서북권","111202","신촌로","58","0.013","0.045","0.8","0.004"
"20201212","108","입체","111272","올림픽공원","51","0.024","0.024","0.7","0.004"
"20201212","999","기타","555552","남산","45","0.03","0.018","0.6","0.003"
"20201212","102","동북권","111276","강변북로","52","0.017","0.033","0.6","0.003"
"20201212","103","서남권","111242","동작대로","56","0.013","0.042","0.6","0.004"
"20201212","108","입체","111200","마포아트센터","56","0.026","0.026","0.8","0.005"
"20201212","108","입체","111192","자연사박물관","52","0.024","0.025","1","0.004"
"20201212","108","입체","111143","서울숲","56","0.022","0.029","1","0.004"
"20201212","103","서남권","111545","시흥대로","61","0.019","0.039","0.7","0.005"
"20201212","103","서남권","111213","공항대로","65","0.016","0.038","0.7","0.005"
"20201212","999","기타","555556","세곡","63","0.018","0.035","0.6","0.006"
"20201212","102","동북권","111162","정릉로","54","0.014","0.045","0.7","0.004"
"20201212","100","도심권","111155","종로","56","0.023","0.023","0.5","0.003"
"20201212","999","기타","555555","행주","54","0.027","0.022","1","0.003"
"20201212","104","동남권","111156","천호대로","74","0.015","0.041","0.7","0.004"
"20201212","104","동남권","111278","강남대로","57","0.013","0.036","0.9","0.006"
"20201212","103","서남권","111232","영등포로","54","0.017","0.042","0.7","0.004"
"20201212","100","도심권","111124","청계천로","58","0.019","0.031","0.7","0.005"
"20201212","104","동남권","111263","도산대로","56","0.015","0.032","1","0.005"
"20201211","999","기타","555550","궁동","107","0.011","0.034","0.9","0.004"
"20201211","999","기타","555556","세곡","107","0.008","0.046","1.2","0.006"
"20201211","103","서남권","111232","영등포로","110","0.005","0.068","1.3","0.005"
"20201211","103","서남권","111545","시흥대로","116","0.01","0.056","1.1","0.005"
"20201211","103","서남권","111213","공항대로","106","0.008","0.054","1.2","0.005"
"20201211","103","서남권","111242","동작대로","109","0.006","0.06","1.1","0.004"
"20201211","999","기타","555555","행주","91","0.013","0.037","1.4","0.003"
"20201211","102","동북권","111277","화랑로","107","0.004","0.054","1.1","0.004"
"20201211","102","동북권","111276","강변북로","104","0.006","0.05","1","0.003"
"20201211","101","서북권","111202","신촌로","111","0.005","0.057","1.3","0.004"
"20201211","102","동북권","111162","정릉로","104","0.004","0.061","1.2","0.004"
"20201211","999","기타","555554","관악산","78","0.039","0.018","0.5","0.004"
"20201211","102","동북권","111154","홍릉로","97","0.007","0.055","1.2","0.005"
"20201211","104","동남권","111156","천호대로","118","0.007","0.056","1.1","0.004"
"20201211","108","입체","111143","서울숲","107","0.009","0.047","1.5","0.004"
"20201211","108","입체","111192","자연사박물관","99","0.012","0.042","1.4","0.004"
"20201211","108","입체","111272","올림픽공원","89","0.011","0.042","1","0.004"
"20201211","999","기타","555553","북한산","76","0.02","0.018","0.7","0.002"
"20201211","104","동남권","111263","도산대로","114","0.006","0.05","1.5","0.005"
"20201211","104","동남권","111278","강남대로","105","0.005","0.046","1.4","0.006"
"20201211","100","도심권","111124","청계천로","109","0.008","0.052","1.3","0.005"
"20201211","999","기타","555552","남산","91","0.018","0.034","0.9","0.004"
"20201211","108","입체","111200","마포아트센터","107","0.012","0.049","1.3","0.005"
